year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,wpgt,wpgt_source,pres,pres_source,cldc,cldc_source,coco,coco_source
2025,1,1,0,9.0,metar,71,metar,0.0,metno_forecast,50,metar,11.0,metar,,,1006.0,metar,8,metno_forecast,3,metno_forecast
2025,1,1,1,7.0,metar,86,metar,0.0,metno_forecast,27,metno_forecast,6.0,metar,,,1004.0,metar,8,metno_forecast,3,metno_forecast
2025,1,1,2,7.0,metar,87,metar,2.2,metno_forecast,60,metar,13.0,metar,,,1003.0,metar,8,metno_forecast,9,metno_forecast
2025,1,1,3,7.0,metar,90,metar,4.3,metno_forecast,60,metar,13.0,metar,,,1002.0,metar,8,metno_forecast,9,metno_forecast
2025,1,1,4,8.0,metar,89,metar,4.7,metno_forecast,80,metar,15.0,metar,,,1000.0,metar,8,metno_forecast,9,metno_forecast
2025,1,1,5,8.0,metar,93,metar,1.3,metno_forecast,59,metno_forecast,7.0,metar,,,999.0,metar,8,metno_forecast,5,metar
2025,1,1,6,7.0,metar,93,metar,0.0,metno_forecast,300,metar,6.0,metar,,,999.0,metar,8,metno_forecast,5,metar
2025,1,1,7,8.0,metar,89,metar,0.0,metno_forecast,40,metar,7.0,metar,,,999.0,metar,8,metno_forecast,5,metar
2025,1,1,8,8.0,metar,90,metar,0.0,metno_forecast,220,metno_forecast,6.0,metar,,,999.0,metar,8,metno_forecast,5,metar
2025,1,1,9,9.0,metar,86,metar,0.0,metno_forecast,242,metno_forecast,9.0,metar,,,999.0,metar,8,metno_forecast,5,metar
2025,1,1,10,8.0,metar,86,metar,0.0,metno_forecast,240,metar,17.0,metar,,,999.0,metar,3,metno_forecast,3,metno_forecast
2025,1,1,11,8.0,metar,86,metar,0.0,metno_forecast,269,metno_forecast,9.0,metar,,,999.0,metar,2,metno_forecast,3,metno_forecast
2025,1,1,12,8.0,metar,83,metar,0.0,metno_forecast,260,metar,13.0,metar,,,999.0,metar,1,metno_forecast,2,metno_forecast
2025,1,1,13,8.0,metar,83,metar,0.0,metno_forecast,259,metno_forecast,6.0,metar,,,1000.0,metar,1,metno_forecast,1,metno_forecast
2025,1,1,14,9.0,metar,80,metar,0.0,metno_forecast,255,metno_forecast,7.0,metar,,,1000.0,metar,1,metno_forecast,1,metno_forecast
2025,1,1,15,10.0,metar,74,metar,0.0,metno_forecast,255,metno_forecast,7.0,metar,,,1001.0,metar,3,metno_forecast,2,metno_forecast
2025,1,1,16,10.0,metar,66,metar,0.0,metno_forecast,280,metar,13.0,metar,,,1000.0,metar,3,metno_forecast,3,metno_forecast
2025,1,1,17,10.0,metar,66,metar,0.0,metno_forecast,257,metno_forecast,9.0,metar,,,1000.0,metar,8,metno_forecast,3,metno_forecast
2025,1,1,18,8.0,metar,61,metar,0.0,metno_forecast,260,metar,19.0,metar,,,1001.0,metar,8,metno_forecast,3,metno_forecast
2025,1,1,19,8.0,metar,63,metar,0.0,metno_forecast,280,metar,20.0,metar,,,1002.0,metar,8,metno_forecast,3,metno_forecast
2025,1,1,20,8.0,metar,60,metar,0.2,metno_forecast,280,metar,20.0,metar,,,1002.0,metar,5,metno_forecast,7,metno_forecast
2025,1,1,21,7.0,metar,62,metar,0.2,metno_forecast,270,metar,20.0,metar,,,1004.0,metar,8,metno_forecast,17,metno_forecast
2025,1,1,22,6.0,metar,55,metar,0.0,metno_forecast,280,metar,22.0,metar,,,1005.0,metar,3,metno_forecast,3,metno_forecast
2025,1,1,23,6.0,metar,55,metar,0.0,metno_forecast,280,metar,19.0,metar,,,1006.0,metar,1,metno_forecast,2,metno_forecast
2025,1,2,0,6.0,metar,51,metar,0.0,metno_forecast,270,metar,22.0,metar,,,1007.0,metar,1,metno_forecast,1,metno_forecast
2025,1,2,1,6.0,metar,43,metar,0.0,metno_forecast,270,metar,15.0,metar,,,1008.0,metar,0,metno_forecast,1,metno_forecast
2025,1,2,2,5.0,metar,43,metar,0.0,metno_forecast,280,metar,22.0,metar,,,1008.0,metar,1,metno_forecast,1,metno_forecast
2025,1,2,3,5.0,metar,46,metar,0.0,metno_forecast,280,metar,26.0,metar,,,1009.0,metar,1,metno_forecast,2,metno_forecast
2025,1,2,4,4.0,metar,53,metar,0.0,metno_forecast,272,metno_forecast,11.0,metar,,,1009.0,metar,0,metno_forecast,1,metno_forecast
2025,1,2,5,4.0,metar,52,metar,0.0,metno_forecast,280,metar,17.0,metar,,,1009.0,metar,0,metno_forecast,1,metno_forecast
2025,1,2,6,3.0,metar,57,metar,0.0,metno_forecast,267,metno_forecast,7.0,metar,,,1010.0,metar,0,metno_forecast,1,metno_forecast
2025,1,2,7,4.0,metar,57,metar,0.0,metno_forecast,268,metno_forecast,7.0,metar,,,1010.0,metar,1,metno_forecast,1,metno_forecast
2025,1,2,8,4.0,metar,57,metar,0.0,metno_forecast,250,metar,13.0,metar,,,1011.0,metar,0,metno_forecast,1,metno_forecast
2025,1,2,9,4.0,metar,57,metar,0.0,metno_forecast,267,metno_forecast,11.0,metar,,,1011.0,metar,2,metno_forecast,1,metno_forecast
2025,1,2,10,3.0,metar,52,metar,0.0,metno_forecast,230,metar,19.0,metar,,,1012.0,metar,1,metno_forecast,2,metno_forecast
2025,1,2,11,3.0,metar,52,metar,0.0,metno_forecast,250,metar,9.0,metar,,,1012.0,metar,0,metno_forecast,1,metno_forecast
2025,1,2,12,3.0,metar,50,metar,0.0,metno_forecast,270,metar,17.0,metar,,,1013.0,metar,1,metno_forecast,1,metno_forecast
2025,1,2,13,3.0,metar,50,metar,0.0,metno_forecast,270,metno_forecast,17.3,metno_forecast,,,1014.0,metar,1,metno_forecast,2,metno_forecast
2025,1,2,14,4.0,metar,46,metar,0.0,metno_forecast,270,metar,28.0,metar,,,1014.0,metar,0,metno_forecast,1,metno_forecast
2025,1,2,15,5.0,metar,43,metar,0.0,metno_forecast,270,metar,17.0,metar,,,1014.0,metar,1,metno_forecast,1,metno_forecast
2025,1,2,16,5.0,metar,41,metar,0.0,metno_forecast,290,metar,26.0,metar,,,1014.0,metar,4,metno_forecast,1,metno_forecast
2025,1,2,17,4.9,metno_forecast,46,metno_forecast,0.0,metno_forecast,287,metno_forecast,24.1,metno_forecast,,,1013.2,metno_forecast,2,metno_forecast,3,metno_forecast
2025,1,2,18,6.0,metar,36,metar,0.0,metno_forecast,283,metno_forecast,24.5,metno_forecast,,,1013.0,metar,1,metno_forecast,2,metno_forecast
2025,1,2,19,5.0,metar,36,metar,0.0,metno_forecast,280,metar,19.0,metar,,,1013.0,metar,3,metno_forecast,2,metno_forecast
2025,1,2,20,4.0,metar,37,metar,0.0,metno_forecast,280,metar,22.0,metar,,,1014.0,metar,6,metno_forecast,2,metno_forecast
2025,1,2,21,3.0,metar,40,metar,0.0,metno_forecast,280,metar,13.0,metar,,,1015.0,metar,7,metno_forecast,3,metno_forecast
2025,1,2,22,3.0,metar,42,metar,0.0,metno_forecast,280,metar,17.0,metar,,,1015.0,metar,8,metno_forecast,3,metno_forecast
2025,1,2,23,3.0,metar,42,metar,0.0,metno_forecast,290,metar,26.0,metar,,,1015.0,metar,5,metno_forecast,3,metno_forecast
2025,1,3,0,2.0,metar,46,metar,0.0,metno_forecast,270,metno_forecast,7.0,metar,,,1015.0,metar,3,metno_forecast,3,metno_forecast
2025,1,3,1,2.0,metar,45,metar,0.0,metno_forecast,280,metar,11.0,metar,,,1015.0,metar,5,metno_forecast,2,metno_forecast
2025,1,3,2,1.0,metar,47,metar,0.0,metno_forecast,266,metno_forecast,6.0,metar,,,1015.0,metar,4,metno_forecast,3,metno_forecast
2025,1,3,3,1.0,metar,47,metar,0.0,metno_forecast,265,metno_forecast,17.3,metno_forecast,,,1015.0,metar,4,metno_forecast,3,metno_forecast
2025,1,3,4,1.0,metar,47,metar,0.0,metno_forecast,270,metar,19.0,metar,,,1015.0,metar,2,metno_forecast,3,metno_forecast
2025,1,3,5,1.0,metar,51,metar,0.0,metno_forecast,270,metar,15.0,metar,,,1015.0,metar,1,metno_forecast,2,metno_forecast
2025,1,3,6,1.0,metar,47,metar,0.0,metno_forecast,261,metno_forecast,11.0,metar,,,1015.0,metar,1,metno_forecast,1,metno_forecast
2025,1,3,7,1.0,metar,46,metar,0.0,metno_forecast,280,metar,19.0,metar,,,1016.0,metar,0,metno_forecast,1,metno_forecast
2025,1,3,8,1.0,metar,43,metar,0.0,metno_forecast,280,metar,22.0,metar,,,1015.0,metar,0,metno_forecast,1,metno_forecast
2025,1,3,9,1.0,metar,43,metar,0.0,metno_forecast,280,metar,17.0,metar,,,1015.0,metar,0,metno_forecast,1,metno_forecast
2025,1,3,10,1.0,metar,53,metar,0.0,metno_forecast,280,metar,17.0,metar,,,1015.0,metar,0,metno_forecast,1,metno_forecast
2025,1,3,11,1.0,metar,51,metar,0.0,metno_forecast,270,metar,17.0,metar,,,1015.0,metar,0,metno_forecast,1,metno_forecast
2025,1,3,12,1.0,metar,51,metar,0.0,metno_forecast,256,metno_forecast,9.0,metar,,,1014.0,metar,0,metno_forecast,1,metno_forecast
2025,1,3,13,1.0,metar,50,metar,0.0,metno_forecast,250,metno_forecast,12.2,metno_forecast,,,1015.0,metar,0,metno_forecast,1,metno_forecast
2025,1,3,14,2.0,metar,45,metar,0.0,metno_forecast,236,metno_forecast,6.0,metar,,,1014.0,metar,0,metno_forecast,1,metno_forecast
2025,1,3,15,2.0,metar,40,metar,0.0,metno_forecast,280,metar,15.0,metar,,,1013.0,metar,0,metno_forecast,1,metno_forecast
2025,1,3,16,3.0,metar,40,metar,0.0,metno_forecast,270,metar,17.0,metar,,,1012.0,metar,2,metno_forecast,1,metno_forecast
2025,1,3,17,3.0,metar,39,metar,0.0,metno_forecast,265,metno_forecast,7.0,metar,,,1010.0,metar,6,metno_forecast,2,metno_forecast
2025,1,3,18,3.0,metar,42,metar,0.0,metno_forecast,260,metno_forecast,9.0,metar,,,1009.0,metar,5,metno_forecast,3,metno_forecast
2025,1,3,19,3.0,metar,42,metar,0.0,metno_forecast,260,metar,9.0,metar,,,1009.0,metar,4,metno_forecast,3,metno_forecast
2025,1,3,20,3.0,metar,42,metar,0.0,metno_forecast,240,metar,15.0,metar,,,1010.0,metar,7,metno_forecast,3,metno_forecast
2025,1,3,21,2.0,metar,42,metar,0.0,metno_forecast,260,metar,7.0,metar,,,1010.0,metar,8,metno_forecast,3,metno_forecast
2025,1,3,22,2.0,metar,47,metar,0.0,metno_forecast,280,metar,13.0,metar,,,1010.0,metar,7,metno_forecast,3,metno_forecast
2025,1,3,23,2.0,metar,47,metar,0.0,metno_forecast,285,metno_forecast,9.0,metar,,,1009.0,metar,8,metno_forecast,3,metno_forecast
2025,1,4,0,1.0,metar,58,metar,0.0,metno_forecast,293,metno_forecast,10.4,metno_forecast,,,1009.0,metar,8,metno_forecast,3,metno_forecast
2025,1,4,1,0.0,metar,61,metar,0.0,metno_forecast,260,metar,7.0,metar,,,1009.0,metar,3,metno_forecast,3,metno_forecast
2025,1,4,2,0.0,metar,61,metar,0.0,metno_forecast,280,metar,13.0,metar,,,1009.0,metar,7,metno_forecast,2,metno_forecast
2025,1,4,3,-1.0,metar,61,metar,0.0,metno_forecast,312,metno_forecast,12.6,metno_forecast,,,1009.0,metar,0,metno_forecast,3,metno_forecast
2025,1,4,4,-1.0,metar,56,metar,0.0,metno_forecast,306,metno_forecast,9.0,metar,,,1008.0,metar,0,metno_forecast,1,metno_forecast
2025,1,4,5,-1.0,metar,49,metar,0.0,metno_forecast,297,metno_forecast,11.0,metar,,,1008.0,metar,0,metno_forecast,1,metno_forecast
2025,1,4,6,-1.0,metar,47,metar,0.0,metno_forecast,292,metno_forecast,11.0,metar,,,1008.0,metar,0,metno_forecast,1,metno_forecast
2025,1,4,7,-1.0,metar,47,metar,0.0,metno_forecast,293,metno_forecast,9.0,metar,,,1009.0,metar,4,metno_forecast,1,metno_forecast
2025,1,4,8,-1.0,metar,45,metar,0.0,metno_forecast,290,metar,19.0,metar,,,1009.0,metar,8,metno_forecast,3,metno_forecast
2025,1,4,9,-1.0,metar,43,metar,0.0,metno_forecast,300,metar,19.0,metar,,,1010.0,metar,8,metno_forecast,3,metno_forecast
2025,1,4,10,-1.0,metar,41,metar,0.0,metno_forecast,280,metar,17.0,metar,,,1011.0,metar,5,metno_forecast,3,metno_forecast
2025,1,4,11,-1.0,metar,47,metar,0.0,metno_forecast,296,metno_forecast,18.4,metno_forecast,,,1011.0,metar,1,metno_forecast,3,metno_forecast
2025,1,4,12,-1.0,metar,39,metar,0.0,metno_forecast,295,metno_forecast,18.4,metno_forecast,,,1011.0,metar,2,metno_forecast,2,metno_forecast
2025,1,4,13,-1.0,metar,36,metar,0.0,metno_forecast,294,metno_forecast,11.0,metar,,,1012.0,metar,2,metno_forecast,2,metno_forecast
2025,1,4,14,0.0,metar,34,metar,0.0,metno_forecast,300,metar,13.0,metar,,,1012.0,metar,1,metno_forecast,2,metno_forecast
2025,1,4,15,0.0,metar,36,metar,0.0,metno_forecast,290,metar,19.0,metar,,,1012.0,metar,5,metno_forecast,2,metno_forecast
2025,1,4,16,0.0,metar,34,metar,0.0,metno_forecast,280,metar,17.0,metar,,,1012.0,metar,8,metno_forecast,3,metno_forecast
2025,1,4,17,0.0,metar,36,metar,0.0,metno_forecast,280,metar,24.0,metar,,,1011.0,metar,8,metno_forecast,3,metno_forecast
2025,1,4,18,0.0,metar,34,metar,0.0,metno_forecast,300,metar,20.0,metar,,,1012.0,metar,8,metno_forecast,3,metno_forecast
2025,1,4,19,-1.0,metar,31,metar,0.0,metno_forecast,290,metar,19.0,metar,,,1012.0,metar,7,metno_forecast,3,metno_forecast
2025,1,4,20,-1.0,metar,31,metar,0.0,metno_forecast,290,metar,15.0,metar,,,1013.0,metar,8,metno_forecast,3,metno_forecast
2025,1,4,21,-1.0,metar,33,metar,0.0,metno_forecast,280,metar,22.0,metar,,,1013.0,metar,5,metno_forecast,3,metno_forecast
2025,1,4,22,-1.0,metar,31,metar,0.0,metno_forecast,280,metar,19.0,metar,,,1014.0,metar,7,metno_forecast,3,metno_forecast
2025,1,4,23,-1.0,metar,31,metar,0.0,metno_forecast,280,metno_forecast,7.0,metar,,,1014.0,metar,6,metno_forecast,3,metno_forecast
2025,1,5,0,-1.0,metar,34,metar,0.0,metno_forecast,270,metar,15.0,metar,,,1014.0,metar,2,metno_forecast,3,metno_forecast
2025,1,5,1,-1.0,metar,34,metar,0.0,metno_forecast,290,metar,20.0,metar,,,1015.0,metar,1,metno_forecast,2,metno_forecast
2025,1,5,2,-2.0,metar,37,metar,0.0,metno_forecast,280,metar,19.0,metar,,,1015.0,metar,0,metno_forecast,1,metno_forecast
2025,1,5,3,-2.0,metar,37,metar,0.0,metno_forecast,290,metar,19.0,metar,,,1016.0,metar,0,metno_forecast,1,metno_forecast
2025,1,5,4,-2.0,metar,39,metar,0.0,metno_forecast,260,metar,11.0,metar,,,1016.0,metar,1,metno_forecast,1,metno_forecast
2025,1,5,5,-2.0,metar,42,metar,0.0,metno_forecast,262,metno_forecast,11.0,metar,,,1016.0,metar,1,metno_forecast,1,metno_forecast
2025,1,5,6,-2.0,metar,42,metar,0.0,metno_forecast,262,metno_forecast,9.0,metar,,,1016.0,metar,1,metno_forecast,1,metno_forecast
2025,1,5,7,-2.0,metar,46,metar,0.0,metno_forecast,272,metno_forecast,15.1,metno_forecast,,,1016.0,metar,1,metno_forecast,2,metno_forecast
2025,1,5,8,-2.0,metar,44,metar,0.0,metno_forecast,273,metno_forecast,11.0,metar,,,1016.0,metar,1,metno_forecast,2,metno_forecast
2025,1,5,9,-2.0,metar,46,metar,0.0,metno_forecast,274,metno_forecast,6.0,metar,,,1016.0,metar,1,metno_forecast,1,metno_forecast
2025,1,5,10,-2.0,metar,48,metar,0.0,metno_forecast,260,metar,15.0,metar,,,1016.0,metar,1,metno_forecast,1,metno_forecast
2025,1,5,11,-2.0,metar,48,metar,0.0,metno_forecast,270,metar,19.0,metar,,,1017.0,metar,3,metno_forecast,2,metno_forecast
2025,1,5,12,-2.0,metar,46,metar,0.0,metno_forecast,260,metar,13.0,metar,,,1017.0,metar,7,metno_forecast,3,metno_forecast
2025,1,5,13,-2.0,metar,46,metar,0.0,metno_forecast,262,metno_forecast,7.0,metar,,,1017.0,metar,7,metno_forecast,3,metno_forecast
2025,1,5,14,-2.0,metar,46,metar,0.0,metno_forecast,240,metar,15.0,metar,,,1018.0,metar,8,metno_forecast,3,metno_forecast
2025,1,5,15,-1.0,metar,44,metar,0.0,metno_forecast,280,metar,17.0,metar,,,1017.0,metar,8,metno_forecast,3,metno_forecast
2025,1,5,16,-1.0,metar,44,metar,0.0,metno_forecast,280,metar,15.0,metar,,,1017.0,metar,8,metno_forecast,3,metno_forecast
2025,1,5,17,-1.0,metar,41,metar,0.0,metno_forecast,270,metar,22.0,metar,,,1016.0,metar,7,metno_forecast,3,metno_forecast
2025,1,5,18,1.0,metar,38,metar,0.0,metno_forecast,300,metar,13.0,metar,,,1016.0,metar,4,metno_forecast,3,metno_forecast
2025,1,5,19,0.0,metar,39,metar,0.0,metno_forecast,310,metar,20.0,metar,,,1017.0,metar,6,metno_forecast,3,metno_forecast
2025,1,5,20,0.0,metar,38,metar,0.0,metno_forecast,310,metar,24.0,metar,,,1017.0,metar,1,metno_forecast,3,metno_forecast
2025,1,5,21,-1.0,metar,41,metar,0.0,metno_forecast,299,metno_forecast,9.0,metar,,,1018.0,metar,2,metno_forecast,1,metno_forecast
2025,1,5,22,-1.0,metar,41,metar,0.0,metno_forecast,295,metno_forecast,9.0,metar,,,1018.0,metar,1,metno_forecast,2,metno_forecast
2025,1,5,23,-1.0,metar,44,metar,0.0,metno_forecast,289,metno_forecast,13.7,metno_forecast,,,1018.0,metar,6,metno_forecast,1,metno_forecast
2025,1,6,0,-1.0,metar,44,metar,0.0,metno_forecast,280,metar,15.0,metar,,,1018.0,metar,5,metno_forecast,3,metno_forecast
2025,1,6,1,-1.0,metar,47,metar,0.0,metno_forecast,289,metno_forecast,13.7,metno_forecast,,,1018.0,metar,3,metno_forecast,3,metno_forecast
2025,1,6,2,-1.0,metar,49,metar,0.0,metno_forecast,270,metar,13.0,metar,,,1018.0,metar,6,metno_forecast,3,metno_forecast
2025,1,6,3,-1.0,metar,51,metar,0.0,metno_forecast,278,metno_forecast,12.2,metno_forecast,,,1018.0,metar,6,metno_forecast,3,metno_forecast
2025,1,6,4,-2.0,metar,53,metar,0.0,metno_forecast,285,metno_forecast,10.1,metno_forecast,,,1018.0,metar,8,metno_forecast,3,metno_forecast
2025,1,6,5,-2.0,metar,53,metar,0.0,metno_forecast,260,metar,9.0,metar,,,1018.0,metar,7,metno_forecast,3,metno_forecast
2025,1,6,6,-2.0,metar,55,metar,0.0,metno_forecast,261,metno_forecast,6.0,metar,,,1018.0,metar,8,metno_forecast,3,metno_forecast
2025,1,6,7,-2.0,metar,53,metar,0.0,metno_forecast,240,metar,7.0,metar,,,1018.0,metar,8,metno_forecast,3,metno_forecast
2025,1,6,8,-2.0,metar,56,metar,0.0,metno_forecast,269,metno_forecast,6.0,metar,,,1016.0,metar,8,metno_forecast,3,metno_forecast
2025,1,6,9,-2.0,metar,56,metar,0.0,metno_forecast,276,metno_forecast,6.1,metno_forecast,,,1016.0,metar,8,metno_forecast,3,metno_forecast
2025,1,6,10,-1.0,metar,55,metar,0.0,metno_forecast,310,metar,6.0,metar,,,1016.0,metar,8,metno_forecast,3,metno_forecast
2025,1,6,11,-1.0,metar,55,metar,0.0,metno_forecast,233,metno_forecast,4.3,metno_forecast,,,1015.0,metar,8,metno_forecast,3,metno_forecast
2025,1,6,12,-1.0,metar,58,metar,0.0,metno_forecast,270,metar,6.0,metar,,,1014.0,metar,8,metno_forecast,3,metno_forecast
2025,1,6,13,-1.0,metar,58,metar,0.0,metno_forecast,300,metar,6.0,metar,,,1014.0,metar,8,metno_forecast,3,metno_forecast
2025,1,6,14,-1.0,metar,58,metar,0.0,metno_forecast,316,metno_forecast,0.7,metno_forecast,,,1013.0,metar,8,metno_forecast,3,metno_forecast
2025,1,6,15,-2.0,metar,69,metar,0.1,metno_forecast,21,metno_forecast,4.0,metno_forecast,,,1013.0,metar,8,metno_forecast,14,metno_forecast
2025,1,6,16,-2.0,metar,82,metar,0.2,metno_forecast,51,metno_forecast,4.3,metno_forecast,,,1012.0,metar,8,metno_forecast,14,metno_forecast
2025,1,6,17,-2.0,metar,78,metar,0.4,metno_forecast,67,metno_forecast,2.9,metno_forecast,,,1010.0,metar,8,metno_forecast,15,metno_forecast
2025,1,6,18,-2.0,metar,82,metar,0.3,metno_forecast,30,metar,9.0,metar,,,1008.0,metar,8,metno_forecast,15,metno_forecast
2025,1,6,19,-2.0,metar,78,metar,0.0,metno_forecast,13,metno_forecast,6.0,metar,,,1008.0,metar,8,metno_forecast,3,metno_forecast
2025,1,6,20,-1.0,metar,72,metar,0.0,metno_forecast,350,metar,13.0,metar,,,1006.0,metar,6,metno_forecast,3,metno_forecast
2025,1,6,21,-1.0,metar,69,metar,0.0,metno_forecast,20,metar,13.0,metar,,,1006.0,metar,2,metno_forecast,3,metno_forecast
2025,1,6,22,-2.0,metar,69,metar,0.0,metno_forecast,10,metar,15.0,metar,,,1005.0,metar,8,metno_forecast,2,metno_forecast
2025,1,6,23,-2.0,metar,71,metar,0.0,metno_forecast,330,metar,15.0,metar,,,1004.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,0,-3.0,metar,72,metar,0.0,metno_forecast,360,metar,17.0,metar,,,1004.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,1,-4.0,metar,68,metar,0.0,metno_forecast,360,metar,13.0,metar,,,1004.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,2,-4.0,metar,60,metar,0.0,metno_forecast,353,metno_forecast,9.0,metar,,,1005.0,metar,7,metno_forecast,3,metno_forecast
2025,1,7,3,-5.0,metar,59,metar,0.0,metno_forecast,343,metno_forecast,7.0,metar,,,1006.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,4,-6.0,metar,52,metar,0.0,metno_forecast,328,metno_forecast,11.0,metar,,,1007.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,5,-7.0,metar,51,metar,0.0,metno_forecast,310,metar,20.0,metar,,,1008.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,6,-7.0,metar,54,metar,0.0,metno_forecast,300,metar,17.0,metar,,,1008.0,metar,5,metno_forecast,3,metno_forecast
2025,1,7,7,-7.0,metar,54,metar,0.0,metno_forecast,300,metar,20.0,metar,,,1008.0,metar,3,metno_forecast,3,metno_forecast
2025,1,7,8,-6.0,metar,52,metar,0.0,metno_forecast,300,metar,22.0,metar,,,1008.0,metar,0,metno_forecast,3,metno_forecast
2025,1,7,9,-6.0,metar,52,metar,0.0,metno_forecast,300,metar,26.0,metar,,,1008.0,metar,4,metno_forecast,1,metno_forecast
2025,1,7,10,-6.0,metar,55,metar,0.0,metno_forecast,300,metar,17.0,metar,,,1009.0,metar,2,metno_forecast,3,metno_forecast
2025,1,7,11,-6.0,metar,52,metar,0.0,metno_forecast,300,metar,17.0,metar,,,1009.0,metar,7,metno_forecast,2,metno_forecast
2025,1,7,12,-5.0,metar,50,metar,0.0,metno_forecast,305,metno_forecast,11.0,metar,,,1010.0,metar,2,metno_forecast,3,metno_forecast
2025,1,7,13,-4.0,metar,48,metar,0.0,metno_forecast,290,metar,22.0,metar,,,1010.0,metar,6,metno_forecast,2,metno_forecast
2025,1,7,14,-4.0,metar,46,metar,0.0,metno_forecast,280,metar,19.0,metar,,,1010.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,15,-3.0,metar,44,metar,0.0,metno_forecast,290,metar,24.0,metar,,,1010.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,16,-2.0,metar,43,metar,0.0,metno_forecast,280,metar,17.0,metar,,,1009.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,17,-1.0,metar,43,metar,0.0,metno_forecast,310,metar,20.0,metar,,,1009.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,18,0.0,metar,39,metar,0.0,metno_forecast,310,metar,22.0,metar,,,1009.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,19,0.0,metar,41,metar,0.0,metno_forecast,300,metar,20.0,metar,,,1009.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,20,0.0,metar,39,metar,0.0,metno_forecast,310,metar,20.0,metar,,,1011.0,metar,7,metno_forecast,3,metno_forecast
2025,1,7,21,-1.0,metar,43,metar,0.0,metno_forecast,290,metar,24.0,metar,,,1012.0,metar,8,metno_forecast,3,metno_forecast
2025,1,7,22,-2.0,metar,43,metar,0.0,metno_forecast,290,metar,24.0,metar,,,1014.0,metar,5,metno_forecast,3,metno_forecast
2025,1,7,23,-2.0,metar,46,metar,0.0,metno_forecast,290,metar,17.0,metar,,,1014.0,metar,8,metno_forecast,3,metno_forecast
2025,1,8,0,-3.0,metar,46,metar,0.0,metno_forecast,310,metar,22.0,metar,,,1015.0,metar,5,metno_forecast,3,metno_forecast
2025,1,8,1,-3.0,metar,46,metar,0.0,metno_forecast,300,metar,24.0,metar,,,1015.0,metar,8,metno_forecast,3,metno_forecast
2025,1,8,2,-3.0,metar,48,metar,0.0,metno_forecast,300,metar,24.0,metar,,,1015.0,metar,5,metno_forecast,3,metno_forecast
2025,1,8,3,-3.0,metar,48,metar,0.0,metno_forecast,300,metar,22.0,metar,,,1016.0,metar,7,metno_forecast,3,metno_forecast
2025,1,8,4,-3.0,metar,46,metar,0.0,metno_forecast,300,metar,22.0,metar,,,1015.0,metar,7,metno_forecast,3,metno_forecast
2025,1,8,5,-3.0,metar,44,metar,0.0,metno_forecast,304,metno_forecast,9.0,metar,,,1015.0,metar,6,metno_forecast,3,metno_forecast
2025,1,8,6,-3.0,metar,42,metar,0.0,metno_forecast,280,metar,20.0,metar,,,1015.0,metar,2,metno_forecast,3,metno_forecast
2025,1,8,7,-3.0,metar,44,metar,0.0,metno_forecast,280,metar,15.0,metar,,,1016.0,metar,5,metno_forecast,2,metno_forecast
2025,1,8,8,-3.0,metar,44,metar,0.0,metno_forecast,290,metar,17.0,metar,,,1015.0,metar,5,metno_forecast,3,metno_forecast
2025,1,8,9,-4.0,metar,44,metar,0.0,metno_forecast,299,metno_forecast,11.0,metar,,,1015.0,metar,7,metno_forecast,3,metno_forecast
2025,1,8,10,-4.0,metar,42,metar,0.0,metno_forecast,310,metar,26.0,metar,,,1015.0,metar,7,metno_forecast,3,metno_forecast
2025,1,8,11,-4.0,metar,43,metar,0.0,metno_forecast,300,metar,19.0,metar,,,1016.0,metar,8,metno_forecast,3,metno_forecast
2025,1,8,12,-4.0,metar,41,metar,0.0,metno_forecast,310,metar,22.0,metar,,,1016.0,metar,3,metno_forecast,3,metno_forecast
2025,1,8,13,-4.0,metar,41,metar,0.0,metno_forecast,290,metar,17.0,metar,,,1016.0,metar,0,metno_forecast,2,metno_forecast
2025,1,8,14,-3.0,metar,42,metar,0.0,metno_forecast,300,metno_forecast,25.6,metno_forecast,,,1015.0,metar,0,metno_forecast,1,metno_forecast
2025,1,8,15,-3.0,metar,39,metar,0.0,metno_forecast,304,metno_forecast,28.1,metno_forecast,,,1014.0,metar,6,metno_forecast,1,metno_forecast
2025,1,8,16,-3.0,metar,37,metar,0.0,metno_forecast,300,metar,26.0,metar,,,1013.0,metar,8,metno_forecast,3,metno_forecast
2025,1,8,17,-2.0,metar,32,metar,0.0,metno_forecast,300,metar,20.0,metar,,,1012.0,metar,8,metno_forecast,3,metno_forecast
2025,1,8,18,-2.0,metar,31,metar,0.0,metno_forecast,290,metar,20.0,metar,,,1011.0,metar,7,metno_forecast,3,metno_forecast
