year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,wdir,wdir_source,wspd,wspd_source,wpgt,wpgt_source,pres,pres_source,cldc,cldc_source,coco,coco_source
2026,1,2,18,-1.0,metar,43,metar,0.0,metno_forecast,269,metno_forecast,14.8,metno_forecast,,,1007.0,metar,8,metar,3,metno_forecast
2026,1,2,19,-1.0,metar,43,metar,0.0,metno_forecast,272,metno_forecast,11.0,metar,19.0,metar,1007.0,metar,2,metar,3,metno_forecast
2026,1,2,20,-1.0,metar,47,metar,0.0,metno_forecast,267,metno_forecast,9.0,metar,18.0,metar,1008.0,metar,8,metar,3,metno_forecast
2026,1,2,21,-2.0,metar,51,metar,0.0,metno_forecast,270,metar,9.0,metar,17.0,metar,1008.0,metar,2,metar,3,metno_forecast
2026,1,2,22,-2.0,metar,41,metar,0.0,metno_forecast,310,metar,19.0,metar,15.0,metar,1009.0,metar,6,metar,3,metno_forecast
2026,1,2,23,-2.0,metar,46,metar,0.0,metno_forecast,273,metno_forecast,9.0,metar,,,1010.0,metar,4,metar,3,metno_forecast
2026,1,3,0,-2.0,metar,48,metar,0.0,metno_forecast,280,metar,9.0,metar,,,1010.0,metar,6,metar,3,metno_forecast
2026,1,3,1,-2.0,metar,53,metar,0.0,metno_forecast,270,metar,9.0,metar,,,1011.0,metar,2,metar,3,metno_forecast
2026,1,3,2,-2.0,metar,55,metar,0.0,metno_forecast,310,metno_forecast,10.8,metno_forecast,,,1012.0,metar,8,metar,3,metno_forecast
2026,1,3,3,-3.0,metar,41,metar,0.0,metno_forecast,314,metno_forecast,11.0,metar,15.0,metar,1012.0,metar,4,metar,3,metno_forecast
2026,1,3,4,-3.0,metar,40,metar,0.0,metno_forecast,310,metar,17.0,metar,17.0,metar,1012.0,metar,5,metno_forecast,3,metno_forecast
2026,1,3,5,-3.0,metar,40,metar,0.0,metno_forecast,280,metar,11.0,metar,,,1012.0,metar,0,metno_forecast,3,metno_forecast
2026,1,3,6,-4.0,metar,40,metar,0.0,metno_forecast,260,metar,7.0,metar,,,1013.0,metar,0,metno_forecast,1,metno_forecast
2026,1,3,7,-4.0,metar,40,metar,0.0,metno_forecast,295,metno_forecast,11.0,metar,,,1013.0,metar,0,metno_forecast,1,metno_forecast
2026,1,3,8,-4.0,metar,41,metar,0.0,metno_forecast,270,metar,15.0,metar,,,1013.0,metar,0,metno_forecast,1,metno_forecast
2026,1,3,9,-4.0,metar,43,metar,0.0,metno_forecast,280,metar,11.0,metar,,,1014.0,metar,0,metno_forecast,1,metno_forecast
2026,1,3,10,-4.0,metar,43,metar,0.0,metno_forecast,290,metar,9.0,metar,,,1014.0,metar,4,metno_forecast,1,metno_forecast
2026,1,3,11,-5.0,metar,48,metar,0.0,metno_forecast,280,metar,15.0,metar,,,1015.0,metar,6,metno_forecast,3,metno_forecast
2026,1,3,12,-5.0,metar,45,metar,0.0,metno_forecast,281,metno_forecast,7.0,metar,,,1015.0,metar,6,metno_forecast,3,metno_forecast
2026,1,3,13,-4.0,metar,43,metar,0.0,metno_forecast,281,metno_forecast,6.0,metar,,,1016.0,metar,2,metno_forecast,3,metno_forecast
2026,1,3,14,-4.0,metar,42,metar,0.0,metno_forecast,276,metno_forecast,7.9,metno_forecast,,,1016.0,metar,4,metno_forecast,2,metno_forecast
2026,1,3,15,-3.0,metar,39,metar,0.0,metno_forecast,279,metno_forecast,11.0,metar,,,1016.0,metar,7,metno_forecast,3,metno_forecast
2026,1,3,16,-2.0,metar,40,metar,0.0,metno_forecast,276,metno_forecast,9.4,metno_forecast,,,1016.0,metar,8,metno_forecast,3,metno_forecast
2026,1,3,17,-2.0,metar,39,metar,0.0,metno_forecast,290,metar,17.0,metar,15.0,metar,1015.0,metar,8,metno_forecast,3,metno_forecast
2026,1,3,18,-2.0,metar,40,metar,0.0,metno_forecast,279,metno_forecast,11.0,metar,,,1015.0,metar,8,metno_forecast,3,metno_forecast
2026,1,3,19,-1.0,metar,39,metar,0.0,metno_forecast,290,metar,9.0,metar,,,1015.0,metar,8,metno_forecast,3,metno_forecast
2026,1,3,20,-1.0,metar,39,metar,0.0,metno_forecast,284,metno_forecast,6.0,metar,,,1015.0,metar,8,metno_forecast,3,metno_forecast
2026,1,3,21,-1.0,metar,41,metar,0.0,metno_forecast,291,metno_forecast,7.0,metar,,,1016.0,metar,8,metno_forecast,3,metno_forecast
2026,1,3,22,-1.0,metar,41,metar,0.0,metno_forecast,310,metar,7.0,metar,,,1016.0,metar,4,metar,3,metno_forecast
2026,1,3,23,-1.0,metar,43,metar,0.0,metno_forecast,300,metar,11.0,metar,,,1016.0,metar,4,metar,3,metno_forecast
2026,1,4,0,-1.0,metar,43,metar,0.0,metno_forecast,320,metar,6.0,metar,,,1016.0,metar,6,metar,3,metno_forecast
2026,1,4,1,-1.0,metar,43,metar,0.0,metno_forecast,310,metar,6.0,metar,,,1016.0,metar,6,metar,3,metno_forecast
2026,1,4,2,-2.0,metar,46,metar,0.0,metno_forecast,299,metno_forecast,6.0,metar,,,1016.0,metar,8,metno_forecast,3,metno_forecast
2026,1,4,3,-2.0,metar,48,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1016.0,metar,7,metno_forecast,3,metno_forecast
2026,1,4,4,-2.0,metar,48,metar,0.0,metno_forecast,270,metar,6.0,metar,,,1016.0,metar,8,metar,3,metno_forecast
2026,1,4,5,-2.0,metar,51,metar,0.0,metno_forecast,310,metar,11.0,metar,,,1016.0,metar,8,metar,2,metno_forecast
2026,1,4,6,-2.0,metar,48,metar,0.0,metno_forecast,322,metno_forecast,6.8,metno_forecast,,,1016.0,metar,4,metar,3,metno_forecast
2026,1,4,7,-2.0,metar,48,metar,0.0,metno_forecast,326,metno_forecast,6.8,metno_forecast,,,1016.0,metar,8,metar,3,metno_forecast
2026,1,4,8,-2.0,metar,51,metar,0.0,metno_forecast,300,metar,11.0,metar,,,1016.0,metar,8,metar,3,metno_forecast
2026,1,4,9,-3.0,metar,68,metar,0.0,metar,300,metar,13.0,metar,,,1017.0,metar,6,metar,5,metar
2026,1,4,10,-3.0,metar,71,metar,0.0,metar,290,metar,9.0,metar,,,1017.0,metar,6,metar,5,metar
2026,1,4,11,-3.0,metar,71,metar,0.0,metno_forecast,320,metno_forecast,6.0,metar,,,1017.0,metar,8,metar,3,metno_forecast
2026,1,4,12,-3.0,metar,71,metar,0.0,metno_forecast,331,metno_forecast,9.0,metar,,,1018.0,metar,5,metno_forecast,2,metno_forecast
2026,1,4,13,-3.0,metar,71,metar,0.0,metno_forecast,320,metar,7.0,metar,,,1019.0,metar,3,metno_forecast,3,metno_forecast
2026,1,4,14,-2.0,metar,69,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1019.0,metar,2,metno_forecast,2,metno_forecast
2026,1,4,15,-1.0,metar,60,metar,0.0,metno_forecast,321,metno_forecast,7.0,metar,,,1019.0,metar,2,metar,2,metno_forecast
2026,1,4,16,0.0,metar,54,metar,0.0,metno_forecast,326,metno_forecast,9.0,metar,,,1018.0,metar,0,metno_forecast,1,metno_forecast
2026,1,4,17,1.0,metar,45,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1018.0,metar,5,metno_forecast,1,metno_forecast
2026,1,4,18,1.0,metar,46,metar,0.0,metno_forecast,280,metar,15.0,metar,,,1018.0,metar,6,metar,3,metno_forecast
2026,1,4,19,1.0,metar,47,metar,0.0,metno_forecast,290,metar,17.0,metar,18.0,metar,1019.0,metar,2,metar,3,metno_forecast
2026,1,4,20,-1.0,metar,49,metar,0.0,metno_forecast,320,metar,13.0,metar,15.0,metar,1019.0,metar,4,metar,3,metno_forecast
2026,1,4,21,-1.0,metar,49,metar,0.0,metno_forecast,311,metno_forecast,7.0,metar,,,1020.0,metar,8,metar,3,metno_forecast
2026,1,4,22,-1.0,metar,49,metar,0.0,metno_forecast,314,metno_forecast,6.0,metar,,,1021.0,metar,4,metar,3,metno_forecast
2026,1,4,23,-1.0,metar,49,metar,0.0,metno_forecast,305,metno_forecast,6.0,metar,,,1021.0,metar,4,metar,3,metno_forecast
2026,1,5,0,-1.0,metar,51,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1021.0,metar,6,metar,1,metno_forecast
2026,1,5,1,0.0,metar,49,metar,0.0,metno_forecast,250,metar,9.0,metar,,,1022.0,metar,8,metar,3,metno_forecast
2026,1,5,2,-1.0,metar,51,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1022.0,metar,0,metno_forecast,3,metno_forecast
2026,1,5,3,-1.0,metar,54,metar,0.0,metno_forecast,277,metno_forecast,6.0,metar,,,1022.0,metar,6,metar,1,metno_forecast
2026,1,5,4,0.0,metar,51,metar,0.0,metno_forecast,279,metno_forecast,11.0,metar,,,1022.0,metar,8,metar,1,metno_forecast
2026,1,5,5,-1.0,metar,51,metar,0.0,metno_forecast,300,metar,11.0,metar,,,1022.0,metar,6,metar,2,metno_forecast
2026,1,5,6,-1.0,metar,55,metar,0.0,metno_forecast,281,metno_forecast,7.0,metar,,,1022.0,metar,0,metno_forecast,1,metno_forecast
2026,1,5,7,-1.0,metar,53,metar,0.0,metno_forecast,280,metar,9.0,metar,,,1023.0,metar,0,metno_forecast,1,metno_forecast
2026,1,5,8,-1.0,metar,51,metar,0.0,metno_forecast,280,metar,9.0,metar,,,1023.0,metar,1,metno_forecast,1,metno_forecast
2026,1,5,9,-1.0,metar,51,metar,0.0,metno_forecast,283,metno_forecast,6.0,metar,,,1023.0,metar,1,metno_forecast,1,metno_forecast
2026,1,5,10,-2.0,metar,53,metar,0.0,metno_forecast,277,metno_forecast,6.0,metar,,,1024.0,metar,1,metno_forecast,2,metno_forecast
2026,1,5,11,-1.0,metar,51,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1024.0,metar,8,metno_forecast,1,metno_forecast
2026,1,5,12,-1.0,metar,51,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1024.0,metar,8,metno_forecast,3,metno_forecast
2026,1,5,13,-1.0,metar,51,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1024.0,metar,6,metar,3,metno_forecast
2026,1,5,14,0.0,metar,54,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1024.0,metar,8,metar,3,metno_forecast
2026,1,5,15,1.0,metar,49,metar,0.0,metno_forecast,170,metar,9.0,metar,,,1024.0,metar,6,metar,3,metno_forecast
2026,1,5,16,1.0,metar,51,metar,0.0,metno_forecast,166,metno_forecast,11.0,metar,,,1023.0,metar,6,metar,3,metno_forecast
2026,1,5,17,2.0,metar,45,metar,0.0,metno_forecast,169,metno_forecast,9.0,metar,,,1022.0,metar,2,metar,3,metno_forecast
2026,1,5,18,1.0,metar,47,metar,0.0,metno_forecast,176,metno_forecast,10.1,metno_forecast,,,1021.0,metar,8,metar,3,metno_forecast
2026,1,5,19,1.0,metar,50,metar,0.0,metno_forecast,173,metno_forecast,9.0,metar,,,1021.0,metar,6,metar,3,metno_forecast
2026,1,5,20,1.0,metar,54,metar,0.0,metno_forecast,130,metar,6.0,metar,,,1020.0,metar,6,metar,3,metno_forecast
2026,1,5,21,2.0,metar,56,metar,0.0,metno_forecast,167,metno_forecast,11.0,metar,,,1019.0,metar,8,metar,3,metno_forecast
2026,1,5,22,2.0,metar,52,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1019.0,metar,8,metar,3,metno_forecast
2026,1,5,23,3.0,metar,52,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1018.0,metar,8,metar,3,metno_forecast
2026,1,6,0,3.0,metar,59,metar,0.0,metno_forecast,190,metno_forecast,13.7,metno_forecast,,,1018.0,metar,8,metar,3,metno_forecast
2026,1,6,1,3.0,metar,62,metar,0.0,metno_forecast,240,metar,7.0,metar,,,1018.0,metar,8,metar,3,metno_forecast
2026,1,6,2,3.0,metar,64,metar,0.0,metno_forecast,230,metar,9.0,metar,,,1018.0,metar,8,metar,3,metno_forecast
2026,1,6,3,3.0,metar,67,metar,0.0,metno_forecast,213,metno_forecast,6.0,metar,,,1017.0,metar,6,metar,3,metno_forecast
2026,1,6,4,3.0,metar,67,metar,0.0,metno_forecast,200,metar,9.0,metar,,,1017.0,metar,4,metar,3,metno_forecast
2026,1,6,5,3.0,metar,67,metar,0.0,metno_forecast,280,metar,6.0,metar,,,1016.0,metar,8,metar,3,metno_forecast
2026,1,6,6,3.0,metar,67,metar,0.0,metno_forecast,280,metar,6.0,metar,,,1016.0,metar,8,metar,3,metno_forecast
2026,1,6,7,2.0,metar,67,metar,0.0,metno_forecast,300,metar,7.0,metar,,,1016.0,metar,6,metar,3,metno_forecast
2026,1,6,8,2.0,metar,64,metar,0.0,metno_forecast,260,metar,6.0,metar,,,1016.0,metar,4,metno_forecast,2,metno_forecast
2026,1,6,9,2.0,metar,64,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1016.0,metar,7,metno_forecast,3,metno_forecast
2026,1,6,10,2.0,metar,64,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1016.0,metar,8,metno_forecast,3,metno_forecast
2026,1,6,11,3.0,metar,59,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1016.0,metar,8,metno_forecast,3,metno_forecast
2026,1,6,12,3.0,metar,64,metar,0.0,metno_forecast,350,metar,6.0,metar,,,1016.0,metar,8,metno_forecast,3,metno_forecast
2026,1,6,13,3.0,metar,64,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1016.0,metar,8,metno_forecast,3,metno_forecast
2026,1,6,14,4.0,metar,62,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1016.0,metar,8,metno_forecast,3,metno_forecast
2026,1,6,15,5.0,metar,55,metar,0.0,metno_forecast,29,metno_forecast,9.0,metar,,,1015.0,metar,8,metno_forecast,3,metno_forecast
2026,1,6,16,4.0,metar,60,metar,0.0,metno_forecast,80,metar,7.0,metar,,,1014.0,metar,8,metno_forecast,5,metar
2026,1,6,17,5.0,metar,57,metar,0.0,metno_forecast,100,metar,6.0,metar,,,1013.0,metar,8,metno_forecast,5,metar
2026,1,6,18,6.0,metar,55,metar,0.0,metno_forecast,100,metar,7.0,metar,,,1013.0,metar,8,metno_forecast,5,metar
2026,1,6,19,4.0,metar,62,metar,0.4,metno_forecast,60,metar,11.0,metar,,,1012.0,metar,8,metno_forecast,5,metar
2026,1,6,20,4.0,metar,64,metar,0.0,metno_forecast,70,metar,9.0,metar,,,1012.0,metar,8,metno_forecast,5,metar
2026,1,6,21,3.0,metar,70,metar,0.0,metno_forecast,94,metno_forecast,7.0,metar,,,1011.0,metar,8,metno_forecast,3,metno_forecast
2026,1,6,22,3.0,metar,73,metar,0.0,metno_forecast,60,metar,11.0,metar,,,1011.0,metar,6,metar,3,metno_forecast
2026,1,6,23,4.0,metar,73,metar,0.0,metno_forecast,76,metno_forecast,9.0,metar,,,1010.0,metar,8,metar,3,metno_forecast
2026,1,7,0,3.0,metar,79,metar,0.0,metno_forecast,60,metar,6.0,metar,,,1010.0,metar,8,metar,5,metar
2026,1,7,1,3.0,metar,83,metar,0.0,metar,50,metar,7.0,metar,,,1010.0,metar,8,metar,5,metar
2026,1,7,2,3.0,metar,89,metar,0.0,metar,60,metar,13.0,metar,,,1008.0,metar,8,metar,5,metar
2026,1,7,3,3.0,metar,89,metar,0.0,metno_forecast,50,metar,15.0,metar,,,1007.0,metar,8,metar,5,metar
2026,1,7,4,3.0,metar,89,metar,0.0,metno_forecast,50,metar,19.0,metar,,,1007.0,metar,8,metar,5,metar
2026,1,7,5,3.0,metar,93,metar,0.0,metar,60,metar,9.0,metar,,,1006.0,metar,8,metar,5,metar
2026,1,7,6,3.0,metar,89,metar,0.0,metar,60,metar,9.0,metar,,,1005.0,metar,8,metar,5,metar
2026,1,7,7,3.0,metar,93,metar,0.0,metno_forecast,40,metar,7.0,metar,,,1005.0,metar,8,metar,5,metar
2026,1,7,8,3.0,metar,93,metar,0.0,metno_forecast,50,metar,9.0,metar,,,1004.0,metar,8,metno_forecast,5,metar
2026,1,7,9,3.0,metar,93,metar,0.0,metno_forecast,50,metar,6.0,metar,,,1004.0,metar,8,metar,5,metar
2026,1,7,10,3.0,metar,93,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1004.0,metar,8,metar,5,metar
2026,1,7,11,3.0,metar,93,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1005.0,metar,8,metar,5,metar
2026,1,7,12,3.0,metar,89,metar,0.0,metno_forecast,0,metar,0.0,metar,,,1005.0,metar,8,metar,5,metar
2026,1,7,13,4.0,metar,86,metar,0.0,metno_forecast,250,metar,7.0,metar,,,1006.0,metar,2,metar,5,metar
2026,1,7,14,6.0,metar,79,metar,0.0,metno_forecast,260,metno_forecast,7.0,metar,,,1006.0,metar,5,metno_forecast,5,metar
2026,1,7,15,9.0,metar,63,metar,0.0,metno_forecast,270,metar,22.0,metar,20.0,metar,1006.0,metar,6,metar,3,metno_forecast
2026,1,7,16,9.0,metar,54,metar,0.0,metno_forecast,290,metar,13.0,metar,20.0,metar,1007.0,metar,6,metar,3,metno_forecast
2026,1,7,17,9.0,metar,54,metar,0.0,metno_forecast,300,metar,20.0,metar,20.0,metar,1008.0,metar,6,metar,3,metno_forecast
2026,1,7,18,9.0,metar,54,metar,0.0,metno_forecast,293,metno_forecast,22.7,metno_forecast,,,1008.0,metar,8,metar,3,metno_forecast
2026,1,7,19,9.0,metar,54,metar,0.0,metno_forecast,299,metno_forecast,9.0,metar,15.0,metar,1009.0,metar,8,metar,3,metno_forecast
2026,1,7,20,9.0,metar,54,metar,0.0,metno_forecast,303,metno_forecast,7.0,metar,,,1010.0,metar,2,metar,3,metno_forecast
2026,1,7,21,8.0,metar,54,metar,0.0,metno_forecast,270,metar,13.0,metar,21.0,metar,1012.0,metar,8,metar,3,metno_forecast
2026,1,7,22,8.0,metar,55,metar,0.0,metno_forecast,300,metar,19.0,metar,19.0,metar,1013.0,metar,8,metar,3,metno_forecast
2026,1,7,23,7.0,metar,60,metar,0.0,metno_forecast,296,metno_forecast,11.0,metar,,,1014.0,metar,6,metar,3,metno_forecast
2026,1,8,0,7.0,metar,60,metar,0.0,metno_forecast,286,metno_forecast,9.0,metar,,,1015.0,metar,8,metar,2,metno_forecast
2026,1,8,1,7.0,metar,60,metar,0.0,metno_forecast,300,metar,17.0,metar,17.0,metar,1016.0,metar,8,metar,1,metno_forecast
2026,1,8,2,7.0,metar,62,metar,0.0,metno_forecast,310,metar,13.0,metar,15.0,metar,1017.0,metar,8,metar,3,metno_forecast
2026,1,8,3,6.0,metar,65,metar,0.0,metno_forecast,310,metar,15.0,metar,,,1016.0,metar,4,metar,3,metno_forecast
2026,1,8,4,6.0,metar,67,metar,0.0,metno_forecast,290,metar,9.0,metar,,,1016.0,metar,2,metno_forecast,2,metno_forecast
2026,1,8,5,6.0,metar,67,metar,0.0,metno_forecast,290,metar,13.0,metar,,,1016.0,metar,0,metno_forecast,2,metno_forecast
2026,1,8,6,6.0,metar,65,metar,0.0,metno_forecast,280,metar,11.0,metar,17.0,metar,1018.0,metar,4,metar,1,metno_forecast
2026,1,8,7,6.0,metar,65,metar,0.0,metno_forecast,310,metar,13.0,metar,,,1019.0,metar,8,metar,1,metno_forecast
2026,1,8,8,6.0,metar,65,metar,0.0,metno_forecast,300,metar,11.0,metar,,,1019.0,metar,8,metar,2,metno_forecast
2026,1,8,9,6.0,metar,65,metar,0.0,metno_forecast,300,metar,11.0,metar,,,1019.0,metar,8,metar,1,metno_forecast
2026,1,8,10,7.0,metar,62,metar,0.0,metno_forecast,310,metar,22.0,metar,18.0,metar,1020.0,metar,8,metar,1,metno_forecast
2026,1,8,11,6.0,metar,61,metar,0.0,metno_forecast,300,metar,13.0,metar,14.0,metar,1021.0,metar,4,metar,1,metno_forecast
2026,1,8,12,6.0,metar,65,metar,0.0,metno_forecast,293,metno_forecast,6.0,metar,,,1021.0,metar,0,metno_forecast,1,metno_forecast
2026,1,8,13,7.0,metar,62,metar,0.0,metno_forecast,290,metno_forecast,9.0,metar,,,1022.0,metar,0,metno_forecast,1,metno_forecast
2026,1,8,14,8.0,metar,58,metar,0.0,metno_forecast,280,metar,11.0,metar,,,1023.0,metar,0,metno_forecast,1,metno_forecast
2026,1,8,15,8.0,metar,54,metar,0.0,metno_forecast,269,metno_forecast,5.8,metno_forecast,,,1023.0,metar,0,metno_forecast,1,metno_forecast
2026,1,8,16,9.0,metar,48,metar,0.0,metno_forecast,310,metar,13.0,metar,,,1023.0,metar,0,metno_forecast,1,metno_forecast
2026,1,8,17,9.0,metar,48,metar,0.0,metno_forecast,302,metno_forecast,7.0,metar,,,1023.0,metar,2,metno_forecast,1,metno_forecast
2026,1,8,18,9.0,metar,48,metar,0.0,metno_forecast,312,metno_forecast,10.1,metno_forecast,,,1023.0,metar,2,metar,2,metno_forecast
2026,1,8,19,9.0,metar,48,metar,0.0,metno_forecast,270,metar,11.0,metar,,,1023.0,metar,6,metno_forecast,3,metno_forecast
2026,1,8,20,9.0,metar,46,metar,0.0,metno_forecast,310,metar,11.0,metar,,,1024.0,metar,0,metno_forecast,3,metno_forecast
2026,1,8,21,9.0,metar,47,metar,0.0,metno_forecast,310,metar,6.0,metar,,,1024.0,metar,0,metno_forecast,1,metno_forecast
2026,1,8,22,8.0,metar,49,metar,0.0,metno_forecast,50,metar,6.0,metar,,,1025.0,metar,1,metno_forecast,1,metno_forecast
